-5.068721 	-3.007924 	-0.517017 	-0.106438 	1.258807 	-0.403188 	-2.568176 	1.569423 	2.274152 	-3.846394 	6.833988 	-1.421773 	3.871519 	-6.851955 	2.942189 	2.620404 	1.200679 	1.362283 	1.000000 	8.882536 	6.840887 	6.568094 	2.856096 	-0.965361 	0.131051 	-2.417175 	-0.984958 	-0.649923 	2.955549 	
-1.094914 	4.011621 	1.742217 	-9.360951 	0.631544 	-4.638770 	-1.603165 	-0.051531 	3.314296 	-1.264673 	-11.049686 	-1.207280 	2.117469 	5.229307 	-7.838807 	9.982756 	3.247381 	-7.433500 	1.680177 	1.000000 	8.838811 	2.376913 	-5.198290 	1.290669 	-21.639983 	3.135147 	-5.966043 	-3.150228 	-14.737642 	
-0.173049 	2.899042 	0.508961 	-3.320920 	0.521524 	-1.630509 	2.019933 	-4.192835 	-1.370479 	-0.259140 	-6.451340 	-0.001452 	0.621319 	7.476498 	5.278893 	-0.461289 	0.862360 	0.106349 	-3.178928 	5.674274 	1.000000 	-1.970846 	0.425877 	-1.090952 	1.073204 	2.415616 	-1.104031 	-0.732456 	7.959244 	
0.178059 	0.498536 	-0.002966 	0.258492 	-0.450559 	-0.317678 	-0.122187 	-0.379431 	-0.219332 	2.558996 	0.639342 	0.081071 	-0.069905 	0.242256 	-0.390763 	-0.818160 	-0.821645 	1.285364 	-4.146682 	2.528237 	-0.801915 	-1.000000 	0.641687 	0.238023 	0.268086 	0.256679 	0.579720 	0.271915 	-0.711650 	
0.953581 	0.637322 	1.367620 	1.873374 	1.088885 	0.911178 	0.128116 	1.614281 	-0.785631 	-6.208973 	-0.106155 	-0.363070 	-1.263459 	3.132569 	-1.110039 	0.583264 	1.491585 	-1.334482 	1.049054 	-4.302595 	-0.039834 	-1.135469 	-1.000000 	0.859236 	0.896718 	1.189599 	-0.393461 	-0.520935 	0.986202 	
0.450250 	0.839807 	0.111608 	-0.236737 	-0.969299 	-0.879714 	-0.960539 	0.446227 	0.509716 	4.869494 	0.753790 	0.038192 	-0.130719 	-0.680414 	-3.815518 	0.259765 	-1.282525 	0.895976 	-6.099501 	2.489219 	-0.600022 	-1.090946 	-0.049362 	1.000000 	-3.688688 	0.349608 	0.394604 	0.217218 	-6.505858 	
-0.437851 	2.635560 	4.649083 	3.056785 	4.121417 	0.630034 	-1.104062 	4.230820 	-1.067701 	-19.716748 	0.354438 	-2.306034 	-0.849213 	9.725888 	-1.872083 	4.610384 	5.593127 	-3.273255 	-2.264858 	-2.178820 	5.786546 	-0.740056 	-1.418065 	2.322667 	-1.000000 	4.134762 	-2.895210 	-2.734114 	3.985690 	
2.079706 	1.211579 	0.110436 	-0.045421 	-0.413107 	0.281812 	1.466332 	-1.147611 	-1.200950 	1.150626 	-3.311046 	0.664015 	-1.590665 	3.294327 	0.034102 	-1.476179 	-0.386369 	-0.519647 	0.445159 	-3.748107 	-2.996595 	-2.763288 	-1.037518 	0.073608 	1.129666 	1.000000 	0.435095 	0.295832 	0.733234 	
0.891219 	-0.741388 	-1.376768 	-0.666681 	-1.477625 	0.031818 	0.381652 	-0.841853 	0.301493 	6.394462 	-0.488249 	0.883811 	-0.367808 	-2.986619 	-0.878404 	-1.401150 	-1.869922 	0.463835 	1.459449 	-1.786545 	-2.667617 	-0.314929 	-0.265058 	-0.378835 	-0.477452 	-1.215464 	1.000000 	0.943160 	-3.246268 	
-2.504935 	-0.035376 	-0.028412 	-2.972794 	0.754125 	-1.413018 	-0.650524 	-0.761955 	1.266159 	-1.783352 	-1.198438 	-0.729172 	2.331924 	-0.363027 	1.878965 	2.741230 	1.333946 	-0.913370 	1.319047 	5.099716 	4.790887 	3.057913 	0.350895 	-0.767042 	-3.341462 	-0.078964 	-1.847922 	-1.000000 	1.342546 	
6.029627 	-0.074953 	1.987225 	7.762463 	0.918004 	4.680756 	1.616057 	4.776052 	-2.964249 	-10.411690 	0.618434 	0.774188 	-6.294645 	4.412497 	-5.172569 	-2.528044 	1.205671 	-3.149031 	8.056457 	-22.137711 	-7.771181 	-5.447720 	-3.788126 	2.340991 	6.340157 	1.270207 	1.743385 	0.628565 	-1.000000 	
