-389770.47562 	6017101.64740 	-333503.72849 	365414.55409 	-302449.88118 	-399753.68390 	-15413.06451 	-130414.98839 	-96387.30080 	-46157.75890 	-49187.04793 	-25133.87003 	31984.98098 	24781.46679 	15919.28499 	14023.39206 	-19020.80462 	9543.20840 	-7087.10434 	5002.00164 	-1604.32551 	-21175.54872 	28629.27597 	435.84072 	-4820.68027 	25178.81449 	19558.11446 	26769.77948 	-1581.83180 	7129.69952 	32405.74707 	-3687.64426 	-2452.82449 	7303.64098 	18933.40534 	5164.50386 	-7457.94438 	41789.91536 	-987.90035 	-31111.69807 	33513.95078 	3355.64830 	15332.88396 	-73857.75693 	101571.75682 	-10201.74211 	-58146.71089 	-2595.38693 	-64336.05711 	393021.83775 	
-359580.69712 	5987167.14638 	-289819.78452 	383000.66989 	-278896.56118 	-376667.40562 	-2962.34996 	-116540.46006 	-84558.12979 	-36318.81633 	-40080.91676 	-17093.00953 	38315.96977 	30783.27358 	21755.43895 	19883.70452 	-12920.85836 	15403.08379 	-1601.26522 	10263.16802 	3533.02568 	-15770.97317 	32953.33241 	4928.52654 	19.10704 	29484.73880 	23693.53336 	31032.40590 	3004.26145 	11558.82797 	36359.61457 	803.34145 	2176.86896 	11728.38190 	22994.74666 	9562.33050 	-2877.90655 	45459.42278 	3519.66036 	-26310.68879 	37176.58359 	7729.57240 	19745.01732 	-68330.55545 	104306.60442 	-5551.49085 	-53216.63158 	1807.64836 	-57918.38218 	391207.63347 	
-789462.79175 	5611498.07134 	-497247.89512 	216614.95783 	-397402.84098 	-466770.80478 	-86295.55346 	-185594.78039 	-144451.45467 	-91803.29723 	-90567.41187 	-63516.07610 	-5712.71032 	-10680.13933 	-17582.23496 	-17574.89859 	-48528.50190 	-19181.48832 	-35148.14966 	-22352.17421 	-28271.19171 	-46702.75686 	2148.15581 	-25189.13394 	-29518.17824 	26.33181 	-5434.15217 	2167.79392 	-25387.74908 	-16662.47523 	8134.68843 	-26831.32706 	-25246.71893 	-15640.06972 	-4254.87882 	-17451.52331 	-29721.01747 	18317.50298 	-23116.94617 	-52633.92782 	10247.03169 	-18757.04567 	-6650.05911 	-93903.81316 	77145.79472 	-31615.55897 	-78757.97296 	-24296.63188 	-82954.44565 	362179.37505 	
-661225.23556 	5600514.67389 	-454640.76298 	246243.04111 	-370064.36541 	-444826.20744 	-69058.08980 	-170830.85058 	-131830.77317 	-80415.70259 	-80057.42779 	-54224.19922 	2702.99860 	-2588.53035 	-9915.17394 	-10489.07115 	-41322.14100 	-12814.24248 	-28443.11924 	-16016.77107 	-22002.09643 	-40396.42577 	7953.83053 	-19040.75266 	-23658.49090 	5492.62850 	205.72121 	7430.06266 	-19774.91581 	-11230.57259 	13287.78629 	-21327.48815 	-19916.62760 	-10463.25396 	870.42402 	-12300.85703 	-24449.17821 	23082.85359 	-18008.95150 	-47089.37589 	15141.86271 	-13716.30715 	-1941.48628 	-87969.63795 	81121.59800 	-26459.48022 	-72884.04442 	-19253.40163 	-78153.99285 	363253.89326 	
-829058.76477 	5470364.76016 	-507933.76691 	200167.60926 	-397831.04630 	-463950.99565 	-90814.75147 	-186866.56848 	-145889.58143 	-94155.95366 	-92623.03181 	-65694.76176 	-8775.51675 	-13671.11702 	-20162.35422 	-19942.09883 	-50152.45795 	-21241.21918 	-36990.22761 	-24364.23830 	-30069.42773 	-48000.05270 	-186.90318 	-26974.03745 	-31088.25245 	-2112.74622 	-7503.70121 	112.91299 	-26942.53159 	-18348.30081 	5943.05106 	-28359.45768 	-26685.53768 	-17274.89419 	-6143.21545 	-18987.10074 	-31096.90916 	16002.44083 	-24598.24488 	-53479.13820 	8049.34458 	-20395.17889 	-8284.90026 	-94011.36338 	73579.07711 	-32971.68931 	-78947.68263 	-25618.14201 	-82022.37754 	353487.35788 	
-365095.46774 	5721670.25460 	-302520.40105 	353544.95535 	-280912.18353 	-371359.99781 	-11378.18497 	-119181.71578 	-87146.41699 	-40665.16514 	-43714.41286 	-21194.20682 	32493.90714 	25506.75664 	16858.14219 	15286.29689 	-16018.78201 	11295.09225 	-5002.57797 	6611.96389 	190.11258 	-18289.18520 	28598.30468 	1735.41661 	-2974.38355 	25386.34981 	19884.94207 	26936.74269 	55.06894 	8278.75123 	32099.62273 	-2023.07813 	-677.08388 	8494.08898 	19399.97121 	6483.01399 	-5534.06486 	40970.17920 	688.38567 	-27949.59895 	32998.91232 	4661.84746 	16285.14045 	-68287.05332 	97484.73989 	-7948.17637 	-53607.44046 	-781.36045 	-57964.06155 	374813.88304 	
-514046.44001 	5577398.30942 	-362513.54450 	302367.91498 	-313152.58456 	-395698.56849 	-35461.47085 	-138467.16123 	-104194.49897 	-56570.87879 	-58248.41284 	-34552.78069 	19433.57450 	13110.52435 	5335.86073 	4348.57097 	-26298.78169 	1187.89587 	-14745.95390 	-3015.71406 	-9090.43295 	-27188.27329 	19423.96953 	-7095.59332 	-11556.78103 	16663.48218 	11237.44238 	18416.91998 	-8233.36588 	30.19945 	23716.88415 	-10086.70675 	-8661.11992 	505.99973 	11329.58975 	-1401.49211 	-13296.14078 	32860.22638 	-7076.02758 	-35453.40942 	24996.94531 	-3062.99150 	8570.59548 	-75444.83714 	89035.59359 	-15609.67268 	-60770.14006 	-8396.91803 	-64608.63493 	363344.02928 	
-899686.45427 	5266110.18215 	-535005.70491 	159807.55753 	-412236.62641 	-472185.09593 	-105311.49721 	-196916.88907 	-155337.22111 	-103216.50674 	-100689.63883 	-73694.49232 	-17545.35132 	-21684.27079 	-27512.85198 	-27132.15877 	-56302.61811 	-27945.82794 	-42862.71212 	-30456.09716 	-35871.69629 	-53249.87662 	-6385.89906 	-32403.97912 	-36394.64276 	-8068.78131 	-13202.14525 	-5833.30542 	-32149.93652 	-23725.36681 	98.21670 	-33310.36235 	-31705.88674 	-22501.00345 	-11585.17107 	-24139.85979 	-35847.28856 	10096.33012 	-29534.99075 	-57676.80015 	2436.41556 	-25257.23931 	-13592.19611 	-97085.79037 	66503.14340 	-37542.70288 	-82541.55290 	-30599.66535 	-86370.25203 	338181.26760 	
-331072.06858 	5596359.22156 	-273215.05188 	353928.25292 	-264578.26556 	-354766.25059 	-5030.70681 	-110975.21912 	-80716.03875 	-35396.12635 	-38720.07641 	-17213.45261 	34689.13059 	27855.95353 	19334.64966 	17592.31863 	-13037.63106 	13481.42943 	-2337.81910 	8823.26636 	2488.00033 	-15591.60023 	30059.07532 	3853.59060 	-762.65589 	26812.15671 	21437.57812 	28226.43422 	2060.57993 	10044.07297 	33265.30455 	53.36308 	1300.18247 	10227.75685 	20803.01078 	8195.40956 	-3397.82691 	41806.12518 	2600.88174 	-25336.70394 	34079.69069 	6580.71399 	17715.11627 	-64529.94177 	96943.34512 	-5776.83062 	-50547.66037 	957.73160 	-55457.18982 	365404.74127 	
-374162.08579 	5547519.51495 	-284907.25551 	342547.10239 	-268985.87174 	-355922.71549 	-9722.49941 	-113577.89839 	-82915.45023 	-37980.75422 	-40963.13229 	-19438.40188 	32413.97221 	25605.01960 	17203.50320 	15661.79763 	-14647.28482 	11960.24998 	-4035.34122 	7246.53601 	899.59176 	-16927.16329 	28357.88135 	2209.87273 	-2176.24193 	25251.54601 	19836.81138 	26773.26810 	711.96740 	8657.55342 	31738.70178 	-1299.46309 	133.60285 	8936.25698 	19414.00670 	6988.54081 	-4647.93585 	40262.61753 	1368.28850 	-26412.49437 	32481.93683 	5227.73438 	16637.15570 	-65345.27151 	95055.96171 	-6854.38001 	-51413.64659 	-167.75862 	-54937.65809 	363455.32669 	
-528207.53201 	5414382.41529 	-351005.43886 	288210.88760 	-306399.16842 	-385038.24253 	-36449.60640 	-135516.23192 	-102179.99891 	-55815.50220 	-57326.24417 	-34326.69580 	17950.00265 	11919.15427 	4427.24110 	3568.33744 	-26174.15848 	707.21406 	-14888.00455 	-3453.52032 	-9406.97883 	-26945.83698 	18254.89208 	-7578.97636 	-11755.35580 	15637.05297 	10294.96010 	17357.26156 	-8531.56407 	-504.12372 	22504.64863 	-10286.96268 	-8836.36476 	47.02373 	10490.92758 	-1821.05483 	-13321.71459 	31408.29125 	-7270.70010 	-34908.24999 	23749.09321 	-3326.89574 	8004.71331 	-73615.91907 	86063.95671 	-15461.98905 	-59650.10599 	-8650.02564 	-63074.50444 	351821.43117 	
-645439.14282 	5248006.04309 	-431327.74752 	225994.17589 	-351124.07137 	-418522.28804 	-67890.79619 	-161768.14588 	-124715.54326 	-76953.18514 	-76453.15805 	-52066.06782 	1199.33774 	-3736.27804 	-10622.60914 	-10864.13026 	-39707.16912 	-12717.10989 	-27688.30131 	-15871.70381 	-21520.27127 	-38699.04363 	6490.22745 	-18895.49793 	-23016.24921 	4314.67909 	-753.02252 	6203.81107 	-19324.75871 	-11304.21972 	11615.18716 	-20795.62968 	-19351.43144 	-10502.95215 	64.47564 	-12199.26043 	-23629.50169 	20880.15357 	-17505.22615 	-44851.04190 	13356.38946 	-13565.89307 	-2332.11826 	-83101.36331 	75259.24971 	-25383.64495 	-69032.87191 	-18586.18230 	-72925.65705 	340674.77102 	
-478844.75703 	5367895.60556 	-337115.23080 	297272.46441 	-294591.95147 	-373816.32692 	-30324.99623 	-129185.45696 	-96649.87594 	-51457.25603 	-53229.14189 	-30814.75232 	20869.00979 	14665.58936 	7012.29281 	6033.61951 	-23386.11449 	3041.30181 	-12479.24420 	-1165.04534 	-7120.20888 	-24457.80204 	20154.98175 	-5384.77507 	-9580.78277 	17466.13167 	12202.26168 	19150.52139 	-6435.79570 	1461.84676 	24161.14354 	-8269.31947 	-6810.08932 	1916.41736 	12266.72899 	99.42747 	-11364.92892 	32859.09580 	-5377.15186 	-32626.54489 	25245.49373 	-1593.18378 	9722.40036 	-70930.68452 	86717.29380 	-13480.56316 	-56943.64311 	-6648.26407 	-59987.26424 	350806.27493 	
-309901.43876 	5487932.70741 	-237254.70581 	362104.32255 	-242212.24811 	-333138.54583 	4974.94984 	-98990.90504 	-70985.92704 	-27455.70478 	-31383.51574 	-10902.93152 	38945.27445 	31919.33591 	23575.00666 	21781.71010 	-8283.86556 	17553.19769 	1865.60432 	12549.64423 	6311.95620 	-11330.87624 	32897.78945 	7260.83361 	2889.87101 	29663.73261 	24270.25576 	31012.44772 	5455.34053 	13230.03990 	35785.27072 	3422.59088 	4686.35063 	13378.27321 	23525.85811 	11330.34768 	83.71635 	43980.56607 	5883.54487 	-21382.36386 	36417.98822 	9770.51504 	20661.49554 	-59564.64511 	97620.21797 	-2380.81963 	-46140.76271 	4142.29044 	-50308.77434 	357500.55229 	
